site_id,all_datetime,value
03805_PRV_2,2019-12-03 16:00:00,62.6
03805_PRV_2,2019-12-03 16:15:00,65.8
03805_PRV_2,2019-12-03 16:30:00,64.16
03805_PRV_2,2019-12-03 16:45:00,64.8
03805_PRV_2,2019-12-03 17:00:00,65.04
03805_PRV_2,2019-12-03 17:15:00,67.52
03805_PRV_2,2019-12-03 17:30:00,68.44
03805_PRV_2,2019-12-03 17:45:00,71.52
03805_PRV_2,2019-12-03 18:00:00,73.64
03805_PRV_2,2019-12-03 18:15:00,77.76
03805_PRV_2,2019-12-03 18:30:00,74.44
03805_PRV_2,2019-12-03 18:45:00,70.32
03805_PRV_2,2019-12-03 19:00:00,74.88
03805_PRV_2,2019-12-03 19:15:00,74.28
03805_PRV_2,2019-12-03 19:30:00,77.48
03805_PRV_2,2019-12-03 19:45:00,69.44
03805_PRV_2,2019-12-03 20:00:00,63.44
03805_PRV_2,2019-12-03 20:15:00,71.32
03805_PRV_2,2019-12-03 20:30:00,63
03805_PRV_2,2019-12-03 20:45:00,63.16
03805_PRV_2,2019-12-03 21:00:00,64.6
03805_PRV_2,2019-12-03 21:15:00,69.16
03805_PRV_2,2019-12-03 21:30:00,57.72
03805_PRV_2,2019-12-03 21:45:00,50.08
03805_PRV_2,2019-12-03 22:00:00,49.2
03805_PRV_2,2019-12-03 22:15:00,48.84
03805_PRV_2,2019-12-03 22:30:00,44.16
03805_PRV_2,2019-12-03 22:45:00,47.2
03805_PRV_2,2019-12-03 23:00:00,41.88
03805_PRV_2,2019-12-03 23:15:00,41.84
03805_PRV_2,2019-12-03 23:30:00,33
03805_PRV_2,2019-12-03 23:45:00,31.72
03805_PRV_2,2019-12-04 00:00:00,29.72
03805_PRV_2,2019-12-04 00:15:00,27.12
03805_PRV_2,2019-12-04 00:30:00,25.8
03805_PRV_2,2019-12-04 00:45:00,23.68
03805_PRV_2,2019-12-04 01:00:00,23.28
03805_PRV_2,2019-12-04 01:15:00,21.88
03805_PRV_2,2019-12-04 01:30:00,21.44
03805_PRV_2,2019-12-04 01:45:00,20.12
03805_PRV_2,2019-12-04 02:00:00,20.12
03805_PRV_2,2019-12-04 02:15:00,20.08
03805_PRV_2,2019-12-04 02:30:00,19.2
03805_PRV_2,2019-12-04 02:45:00,19.24
03805_PRV_2,2019-12-04 03:00:00,18.44
03805_PRV_2,2019-12-04 03:15:00,18.92
03805_PRV_2,2019-12-04 03:30:00,18.76
03805_PRV_2,2019-12-04 03:45:00,22.24
03805_PRV_2,2019-12-04 04:00:00,19.12
03805_PRV_2,2019-12-04 04:15:00,22.16
03805_PRV_2,2019-12-04 04:30:00,22.84
03805_PRV_2,2019-12-04 04:45:00,23.88
03805_PRV_2,2019-12-04 05:00:00,23.8
03805_PRV_2,2019-12-04 05:15:00,28.6
03805_PRV_2,2019-12-04 05:30:00,30.96
03805_PRV_2,2019-12-04 05:45:00,33.92
03805_PRV_2,2019-12-04 06:00:00,35.84
03805_PRV_2,2019-12-04 06:15:00,41.04
03805_PRV_2,2019-12-04 06:30:00,49.04
03805_PRV_2,2019-12-04 06:45:00,54.88
03805_PRV_2,2019-12-04 07:00:00,63.64
03805_PRV_2,2019-12-04 07:15:00,71.32
03805_PRV_2,2019-12-04 07:30:00,72.28
03805_PRV_2,2019-12-04 07:45:00,79.36
03805_PRV_2,2019-12-04 08:00:00,82.16
03805_PRV_2,2019-12-04 08:15:00,81.28
03805_PRV_2,2019-12-04 08:30:00,72.92
03805_PRV_2,2019-12-04 08:45:00,61.04
03805_PRV_2,2019-12-04 09:00:00,66.68
03805_PRV_2,2019-12-04 09:15:00,62.76
03805_PRV_2,2019-12-04 09:30:00,63.12
03805_PRV_2,2019-12-04 09:45:00,65.52
03805_PRV_2,2019-12-04 10:00:00,66.16
03805_PRV_2,2019-12-04 10:15:00,64.4
03805_PRV_2,2019-12-04 10:30:00,65.88
03805_PRV_2,2019-12-04 10:45:00,68.2
03805_PRV_2,2019-12-04 11:00:00,60
03805_PRV_2,2019-12-04 11:15:00,63.68
03805_PRV_2,2019-12-04 11:30:00,57.28
03805_PRV_2,2019-12-04 11:45:00,60.12
03805_PRV_2,2019-12-04 12:00:00,61.28
03805_PRV_2,2019-12-04 12:15:00,60.24
03805_PRV_2,2019-12-04 12:30:00,58.6
03805_PRV_2,2019-12-04 12:45:00,60.76
03805_PRV_2,2019-12-04 13:00:00,60.6
03805_PRV_2,2019-12-04 13:15:00,55.64
03805_PRV_2,2019-12-04 13:30:00,62.08
03805_PRV_2,2019-12-04 13:45:00,58.72
03805_PRV_2,2019-12-04 14:00:00,54
03805_PRV_2,2019-12-04 14:15:00,59.52
03805_PRV_2,2019-12-04 14:30:00,56
03805_PRV_2,2019-12-04 14:45:00,57.48
03805_PRV_2,2019-12-04 15:00:00,60.84
03805_PRV_2,2019-12-04 15:15:00,53.24
03805_PRV_2,2019-12-04 15:30:00,56.4
03805_PRV_2,2019-12-04 15:45:00,53.56
03805_PRV_2,2019-12-04 16:00:00,63.24
03805_PRV_2,2019-12-04 16:15:00,69.04
03805_PRV_2,2019-12-04 16:30:00,63.88
03805_PRV_2,2019-12-04 16:45:00,63.84
03805_PRV_2,2019-12-04 17:00:00,69.16
03805_PRV_2,2019-12-04 17:15:00,70.16
03805_PRV_2,2019-12-04 17:30:00,74.52
03805_PRV_2,2019-12-04 17:45:00,72.2
03805_PRV_2,2019-12-04 18:00:00,73.04
03805_PRV_2,2019-12-04 18:15:00,75.92
03805_PRV_2,2019-12-04 18:30:00,75.96
03805_PRV_2,2019-12-04 18:45:00,78.52
03805_PRV_2,2019-12-04 19:00:00,75.56
03805_PRV_2,2019-12-04 19:15:00,73.48
03805_PRV_2,2019-12-04 19:30:00,73.64
03805_PRV_2,2019-12-04 19:45:00,71.2
03805_PRV_2,2019-12-04 20:00:00,68.44
03805_PRV_2,2019-12-04 20:15:00,68.8
03805_PRV_2,2019-12-04 20:30:00,67.24
03805_PRV_2,2019-12-04 20:45:00,66.44
03805_PRV_2,2019-12-04 21:00:00,61.16
03805_PRV_2,2019-12-04 21:15:00,60.52
03805_PRV_2,2019-12-04 21:30:00,54.4
03805_PRV_2,2019-12-04 21:45:00,56.88
03805_PRV_2,2019-12-04 22:00:00,52.44
03805_PRV_2,2019-12-04 22:15:00,49.68
03805_PRV_2,2019-12-04 22:30:00,47.24
03805_PRV_2,2019-12-04 22:45:00,53.36
03805_PRV_2,2019-12-04 23:00:00,43.4
03805_PRV_2,2019-12-04 23:15:00,40.32
03805_PRV_2,2019-12-04 23:30:00,34.28
03805_PRV_2,2019-12-04 23:45:00,32
03805_PRV_2,2019-12-05 00:00:00,29.08
03805_PRV_2,2019-12-05 00:15:00,29.64
03805_PRV_2,2019-12-05 00:30:00,26.72
03805_PRV_2,2019-12-05 00:45:00,24.04
03805_PRV_2,2019-12-05 01:00:00,23.68
03805_PRV_2,2019-12-05 01:15:00,25.44
03805_PRV_2,2019-12-05 01:30:00,22.2
03805_PRV_2,2019-12-05 01:45:00,21.36
03805_PRV_2,2019-12-05 02:00:00,21.96
03805_PRV_2,2019-12-05 02:15:00,20.88
03805_PRV_2,2019-12-05 02:30:00,24.92
03805_PRV_2,2019-12-05 02:45:00,20.96
03805_PRV_2,2019-12-05 03:00:00,21.68
03805_PRV_2,2019-12-05 03:15:00,20.08
03805_PRV_2,2019-12-05 03:30:00,20.12
03805_PRV_2,2019-12-05 03:45:00,20.48
03805_PRV_2,2019-12-05 04:00:00,21.2
03805_PRV_2,2019-12-05 04:15:00,23.88
03805_PRV_2,2019-12-05 04:30:00,24.8
03805_PRV_2,2019-12-05 04:45:00,25.56
03805_PRV_2,2019-12-05 05:00:00,27.36
03805_PRV_2,2019-12-05 05:15:00,30.4
03805_PRV_2,2019-12-05 05:30:00,31.6
03805_PRV_2,2019-12-05 05:45:00,35.92
03805_PRV_2,2019-12-05 06:00:00,39
03805_PRV_2,2019-12-05 06:15:00,43.52
03805_PRV_2,2019-12-05 06:30:00,48.72
03805_PRV_2,2019-12-05 06:45:00,52.76
03805_PRV_2,2019-12-05 07:00:00,60.6
03805_PRV_2,2019-12-05 07:15:00,70.52
03805_PRV_2,2019-12-05 07:30:00,73.2
03805_PRV_2,2019-12-05 07:45:00,73.24
03805_PRV_2,2019-12-05 08:00:00,82.12
03805_PRV_2,2019-12-05 08:15:00,78.36
03805_PRV_2,2019-12-05 08:30:00,74.2
03805_PRV_2,2019-12-05 08:45:00,64.72
03805_PRV_2,2019-12-05 09:00:00,64.04
03805_PRV_2,2019-12-05 09:15:00,69.6
03805_PRV_2,2019-12-05 09:30:00,67.2
03805_PRV_2,2019-12-05 09:45:00,67.72
03805_PRV_2,2019-12-05 10:00:00,67.08
03805_PRV_2,2019-12-05 10:15:00,65.56
03805_PRV_2,2019-12-05 10:30:00,59.6
03805_PRV_2,2019-12-05 10:45:00,63.08
03805_PRV_2,2019-12-05 11:00:00,62.84
03805_PRV_2,2019-12-05 11:15:00,63.56
03805_PRV_2,2019-12-05 11:30:00,57.4
03805_PRV_2,2019-12-05 11:45:00,63
03805_PRV_2,2019-12-05 12:00:00,56.72
03805_PRV_2,2019-12-05 12:15:00,60.64
03805_PRV_2,2019-12-05 12:30:00,59.36
03805_PRV_2,2019-12-05 12:45:00,60.76
03805_PRV_2,2019-12-05 13:00:00,53.68
03805_PRV_2,2019-12-05 13:15:00,60.24
03805_PRV_2,2019-12-05 13:30:00,60.92
03805_PRV_2,2019-12-05 13:45:00,57.84
03805_PRV_2,2019-12-05 14:00:00,53.8
03805_PRV_2,2019-12-05 14:15:00,55.88
03805_PRV_2,2019-12-05 14:30:00,52.84
03805_PRV_2,2019-12-05 14:45:00,53.68
03805_PRV_2,2019-12-05 15:00:00,55.36
03805_PRV_2,2019-12-05 15:15:00,51.44
03805_PRV_2,2019-12-05 15:30:00,54.52
03805_PRV_2,2019-12-05 15:45:00,56.44
03805_PRV_2,2019-12-05 16:00:00,60.84
03805_PRV_2,2019-12-05 16:15:00,60.84
03805_PRV_2,2019-12-05 16:30:00,61.08
03805_PRV_2,2019-12-05 16:45:00,61.72
03805_PRV_2,2019-12-05 17:00:00,68.16
03805_PRV_2,2019-12-05 17:15:00,67.48
03805_PRV_2,2019-12-05 17:30:00,64.52
03805_PRV_2,2019-12-05 17:45:00,68.72
03805_PRV_2,2019-12-05 18:00:00,69.64
03805_PRV_2,2019-12-05 18:15:00,74.6
03805_PRV_2,2019-12-05 18:30:00,75.24
03805_PRV_2,2019-12-05 18:45:00,70.96
03805_PRV_2,2019-12-05 19:00:00,70.32
03805_PRV_2,2019-12-05 19:15:00,75.68
03805_PRV_2,2019-12-05 19:30:00,70.92
03805_PRV_2,2019-12-05 19:45:00,74.2
03805_PRV_2,2019-12-05 20:00:00,70.84
03805_PRV_2,2019-12-05 20:15:00,70.76
03805_PRV_2,2019-12-05 20:30:00,68.44
03805_PRV_2,2019-12-05 20:45:00,64.6
03805_PRV_2,2019-12-05 21:00:00,59.84
03805_PRV_2,2019-12-05 21:15:00,61.6
03805_PRV_2,2019-12-05 21:30:00,59.32
03805_PRV_2,2019-12-05 21:45:00,55.08
03805_PRV_2,2019-12-05 22:00:00,48.84
03805_PRV_2,2019-12-05 22:15:00,51.4
03805_PRV_2,2019-12-05 22:30:00,46.16
03805_PRV_2,2019-12-05 22:45:00,50
03805_PRV_2,2019-12-05 23:00:00,41.24
03805_PRV_2,2019-12-05 23:15:00,38.4
03805_PRV_2,2019-12-05 23:30:00,34.76
03805_PRV_2,2019-12-05 23:45:00,33.32
03805_PRV_2,2019-12-06 00:00:00,31.96
03805_PRV_2,2019-12-06 00:15:00,29.28
03805_PRV_2,2019-12-06 00:30:00,27.64
03805_PRV_2,2019-12-06 00:45:00,26.68
03805_PRV_2,2019-12-06 01:00:00,28.4
03805_PRV_2,2019-12-06 01:15:00,23.64
03805_PRV_2,2019-12-06 01:30:00,23.88
03805_PRV_2,2019-12-06 01:45:00,23.6
03805_PRV_2,2019-12-06 02:00:00,21.84
03805_PRV_2,2019-12-06 02:15:00,20.32
03805_PRV_2,2019-12-06 02:30:00,20.08
03805_PRV_2,2019-12-06 02:45:00,19.4
03805_PRV_2,2019-12-06 03:00:00,20.8
03805_PRV_2,2019-12-06 03:15:00,20
03805_PRV_2,2019-12-06 03:30:00,19.52
03805_PRV_2,2019-12-06 03:45:00,20.16
03805_PRV_2,2019-12-06 04:00:00,19
03805_PRV_2,2019-12-06 04:15:00,20.76
03805_PRV_2,2019-12-06 04:30:00,22.16
03805_PRV_2,2019-12-06 04:45:00,28.48
03805_PRV_2,2019-12-06 05:00:00,27.16
03805_PRV_2,2019-12-06 05:15:00,27.92
03805_PRV_2,2019-12-06 05:30:00,29.32
03805_PRV_2,2019-12-06 05:45:00,34.4
03805_PRV_2,2019-12-06 06:00:00,39.76
03805_PRV_2,2019-12-06 06:15:00,42.04
03805_PRV_2,2019-12-06 06:30:00,47.88
03805_PRV_2,2019-12-06 06:45:00,53.8
03805_PRV_2,2019-12-06 07:00:00,61.6
03805_PRV_2,2019-12-06 07:15:00,70.16
03805_PRV_2,2019-12-06 07:30:00,73.24
03805_PRV_2,2019-12-06 07:45:00,75.88
03805_PRV_2,2019-12-06 08:00:00,84
03805_PRV_2,2019-12-06 08:15:00,77.32
03805_PRV_2,2019-12-06 08:30:00,76
03805_PRV_2,2019-12-06 08:45:00,64
03805_PRV_2,2019-12-06 09:00:00,60.68
03805_PRV_2,2019-12-06 09:15:00,66.04
03805_PRV_2,2019-12-06 09:30:00,69.84
03805_PRV_2,2019-12-06 09:45:00,64.8
03805_PRV_2,2019-12-06 10:00:00,62.04
03805_PRV_2,2019-12-06 10:15:00,60.28
03805_PRV_2,2019-12-06 10:30:00,61.28
03805_PRV_2,2019-12-06 10:45:00,67.84
03805_PRV_2,2019-12-06 11:00:00,56.8
03805_PRV_2,2019-12-06 11:15:00,57.92
03805_PRV_2,2019-12-06 11:30:00,58.56
03805_PRV_2,2019-12-06 11:45:00,59.4
03805_PRV_2,2019-12-06 12:00:00,58.16
03805_PRV_2,2019-12-06 12:15:00,62.52
03805_PRV_2,2019-12-06 12:30:00,60.4
03805_PRV_2,2019-12-06 12:45:00,62.16
03805_PRV_2,2019-12-06 13:00:00,56.92
03805_PRV_2,2019-12-06 13:15:00,63.92
03805_PRV_2,2019-12-06 13:30:00,58.92
03805_PRV_2,2019-12-06 13:45:00,62.56
03805_PRV_2,2019-12-06 14:00:00,58.68
03805_PRV_2,2019-12-06 14:15:00,54.32
03805_PRV_2,2019-12-06 14:30:00,60.12
03805_PRV_2,2019-12-06 14:45:00,58.08
03805_PRV_2,2019-12-06 15:00:00,56.2
03805_PRV_2,2019-12-06 15:15:00,60
03805_PRV_2,2019-12-06 15:30:00,56.24
03805_PRV_2,2019-12-06 15:45:00,59.16
03805_PRV_2,2019-12-06 16:00:00,65.6
03805_PRV_2,2019-12-06 16:15:00,65.2
03805_PRV_2,2019-12-06 16:30:00,64.96
03805_PRV_2,2019-12-06 16:45:00,64.52
03805_PRV_2,2019-12-06 17:00:00,64.8
03805_PRV_2,2019-12-06 17:15:00,69.04
03805_PRV_2,2019-12-06 17:30:00,67.92
03805_PRV_2,2019-12-06 17:45:00,72.12
03805_PRV_2,2019-12-06 18:00:00,67.32
03805_PRV_2,2019-12-06 18:15:00,72.04
03805_PRV_2,2019-12-06 18:30:00,72.32
03805_PRV_2,2019-12-06 18:45:00,68.24
03805_PRV_2,2019-12-06 19:00:00,70.32
03805_PRV_2,2019-12-06 19:15:00,67.24
03805_PRV_2,2019-12-06 19:30:00,64.28
03805_PRV_2,2019-12-06 19:45:00,64.16
03805_PRV_2,2019-12-06 20:00:00,60.24
03805_PRV_2,2019-12-06 20:15:00,62.32
03805_PRV_2,2019-12-06 20:30:00,58.8
03805_PRV_2,2019-12-06 20:45:00,57.08
03805_PRV_2,2019-12-06 21:00:00,55.88
03805_PRV_2,2019-12-06 21:15:00,53.44
03805_PRV_2,2019-12-06 21:30:00,51.48
03805_PRV_2,2019-12-06 21:45:00,52.8
03805_PRV_2,2019-12-06 22:00:00,49.44
03805_PRV_2,2019-12-06 22:15:00,46.76
03805_PRV_2,2019-12-06 22:30:00,45.44
03805_PRV_2,2019-12-06 22:45:00,47.08
03805_PRV_2,2019-12-06 23:00:00,41.6
03805_PRV_2,2019-12-06 23:15:00,41.88
03805_PRV_2,2019-12-06 23:30:00,41.88
03805_PRV_2,2019-12-06 23:45:00,38.24
03805_PRV_2,2019-12-07 00:00:00,36.92
03805_PRV_2,2019-12-07 00:15:00,31.04
03805_PRV_2,2019-12-07 00:30:00,27.72
03805_PRV_2,2019-12-07 00:45:00,27.28
03805_PRV_2,2019-12-07 01:00:00,25.72
03805_PRV_2,2019-12-07 01:15:00,25.12
03805_PRV_2,2019-12-07 01:30:00,23.24
03805_PRV_2,2019-12-07 01:45:00,22.36
03805_PRV_2,2019-12-07 02:00:00,23.04
03805_PRV_2,2019-12-07 02:15:00,21.64
03805_PRV_2,2019-12-07 02:30:00,20.72
03805_PRV_2,2019-12-07 02:45:00,20.56
03805_PRV_2,2019-12-07 03:00:00,20
03805_PRV_2,2019-12-07 03:15:00,21.12
03805_PRV_2,2019-12-07 03:30:00,19.64
03805_PRV_2,2019-12-07 03:45:00,20.76
03805_PRV_2,2019-12-07 04:00:00,20.4
03805_PRV_2,2019-12-07 04:15:00,21.6
03805_PRV_2,2019-12-07 04:30:00,22.52
03805_PRV_2,2019-12-07 04:45:00,22.28
03805_PRV_2,2019-12-07 05:00:00,21.96
03805_PRV_2,2019-12-07 05:15:00,25.4
03805_PRV_2,2019-12-07 05:30:00,24.6
03805_PRV_2,2019-12-07 05:45:00,26.36
03805_PRV_2,2019-12-07 06:00:00,29.84
03805_PRV_2,2019-12-07 06:15:00,30.68
03805_PRV_2,2019-12-07 06:30:00,32.24
03805_PRV_2,2019-12-07 06:45:00,33.12
03805_PRV_2,2019-12-07 07:00:00,38.36
03805_PRV_2,2019-12-07 07:15:00,41.72
03805_PRV_2,2019-12-07 07:30:00,42.52
03805_PRV_2,2019-12-07 07:45:00,47
03805_PRV_2,2019-12-07 08:00:00,53.44
03805_PRV_2,2019-12-07 08:15:00,62.6
03805_PRV_2,2019-12-07 08:30:00,66.52
03805_PRV_2,2019-12-07 08:45:00,67.32
03805_PRV_2,2019-12-07 09:00:00,73.36
03805_PRV_2,2019-12-07 09:15:00,75.04
03805_PRV_2,2019-12-07 09:30:00,78.8
03805_PRV_2,2019-12-07 09:45:00,82.96
03805_PRV_2,2019-12-07 10:00:00,81.24
03805_PRV_2,2019-12-07 10:15:00,86.6
03805_PRV_2,2019-12-07 10:30:00,88.56
03805_PRV_2,2019-12-07 10:45:00,87.56
03805_PRV_2,2019-12-07 11:00:00,81
03805_PRV_2,2019-12-07 11:15:00,87.92
03805_PRV_2,2019-12-07 11:30:00,84.6
03805_PRV_2,2019-12-07 11:45:00,82.44
03805_PRV_2,2019-12-07 12:00:00,79.72
03805_PRV_2,2019-12-07 12:15:00,76.24
03805_PRV_2,2019-12-07 12:30:00,78.4
03805_PRV_2,2019-12-07 12:45:00,75.76
03805_PRV_2,2019-12-07 13:00:00,72.52
03805_PRV_2,2019-12-07 13:15:00,75.08
03805_PRV_2,2019-12-07 13:30:00,71.56
03805_PRV_2,2019-12-07 13:45:00,70.04
03805_PRV_2,2019-12-07 14:00:00,72.72
03805_PRV_2,2019-12-07 14:15:00,70.88
03805_PRV_2,2019-12-07 14:30:00,66.04
03805_PRV_2,2019-12-07 14:45:00,63.24
03805_PRV_2,2019-12-07 15:00:00,64.2
03805_PRV_2,2019-12-07 15:15:00,62.8
03805_PRV_2,2019-12-07 15:30:00,65
03805_PRV_2,2019-12-07 15:45:00,61.2
03805_PRV_2,2019-12-07 16:00:00,63.68
03805_PRV_2,2019-12-07 16:15:00,62.24
03805_PRV_2,2019-12-07 16:30:00,63.44
03805_PRV_2,2019-12-07 16:45:00,69.28
03805_PRV_2,2019-12-07 17:00:00,67.72
03805_PRV_2,2019-12-07 17:15:00,69.2
03805_PRV_2,2019-12-07 17:30:00,69
03805_PRV_2,2019-12-07 17:45:00,69.32
03805_PRV_2,2019-12-07 18:00:00,65.36
03805_PRV_2,2019-12-07 18:15:00,66.4
03805_PRV_2,2019-12-07 18:30:00,63.56
03805_PRV_2,2019-12-07 18:45:00,61.64
03805_PRV_2,2019-12-07 19:00:00,58.52
03805_PRV_2,2019-12-07 19:15:00,67.28
03805_PRV_2,2019-12-07 19:30:00,57.8
03805_PRV_2,2019-12-07 19:45:00,57.96
03805_PRV_2,2019-12-07 20:00:00,59.52
03805_PRV_2,2019-12-07 20:15:00,56.44
03805_PRV_2,2019-12-07 20:30:00,58.6
03805_PRV_2,2019-12-07 20:45:00,57.04
03805_PRV_2,2019-12-07 21:00:00,51.8
03805_PRV_2,2019-12-07 21:15:00,54.6
03805_PRV_2,2019-12-07 21:30:00,51.08
03805_PRV_2,2019-12-07 21:45:00,48
03805_PRV_2,2019-12-07 22:00:00,44.92
03805_PRV_2,2019-12-07 22:15:00,43.96
03805_PRV_2,2019-12-07 22:30:00,47.52
03805_PRV_2,2019-12-07 22:45:00,50.76
03805_PRV_2,2019-12-07 23:00:00,46.64
03805_PRV_2,2019-12-07 23:15:00,42.4
03805_PRV_2,2019-12-07 23:30:00,41.28
03805_PRV_2,2019-12-07 23:45:00,38.16
03805_PRV_2,2019-12-08 00:00:00,37.52
03805_PRV_2,2019-12-08 00:15:00,35.04
03805_PRV_2,2019-12-08 00:30:00,31.64
03805_PRV_2,2019-12-08 00:45:00,30.36
03805_PRV_2,2019-12-08 01:00:00,27.08
03805_PRV_2,2019-12-08 01:15:00,28.24
03805_PRV_2,2019-12-08 01:30:00,23.4
03805_PRV_2,2019-12-08 01:45:00,23.52
03805_PRV_2,2019-12-08 02:00:00,22.2
03805_PRV_2,2019-12-08 02:15:00,22.32
03805_PRV_2,2019-12-08 02:30:00,19.88
03805_PRV_2,2019-12-08 02:45:00,19.2
03805_PRV_2,2019-12-08 03:00:00,19.76
03805_PRV_2,2019-12-08 03:15:00,19.08
03805_PRV_2,2019-12-08 03:30:00,19.16
03805_PRV_2,2019-12-08 03:45:00,19.68
03805_PRV_2,2019-12-08 04:00:00,21.92
03805_PRV_2,2019-12-08 04:15:00,20.16
03805_PRV_2,2019-12-08 04:30:00,19.52
03805_PRV_2,2019-12-08 04:45:00,20.4
03805_PRV_2,2019-12-08 05:00:00,21.56
03805_PRV_2,2019-12-08 05:15:00,21.6
03805_PRV_2,2019-12-08 05:30:00,21.92
03805_PRV_2,2019-12-08 05:45:00,23.64
03805_PRV_2,2019-12-08 06:00:00,23.56
03805_PRV_2,2019-12-08 06:15:00,26.28
03805_PRV_2,2019-12-08 06:30:00,28.36
03805_PRV_2,2019-12-08 06:45:00,29.16
03805_PRV_2,2019-12-08 07:00:00,31.56
03805_PRV_2,2019-12-08 07:15:00,35.84
03805_PRV_2,2019-12-08 07:30:00,38.8
03805_PRV_2,2019-12-08 07:45:00,46.76
03805_PRV_2,2019-12-08 08:00:00,47.56
03805_PRV_2,2019-12-08 08:15:00,53.88
03805_PRV_2,2019-12-08 08:30:00,61.12
03805_PRV_2,2019-12-08 08:45:00,67.2
03805_PRV_2,2019-12-08 09:00:00,74.04
03805_PRV_2,2019-12-08 09:15:00,82.04
03805_PRV_2,2019-12-08 09:30:00,85.12
03805_PRV_2,2019-12-08 09:45:00,86.04
03805_PRV_2,2019-12-08 10:00:00,86.52
03805_PRV_2,2019-12-08 10:15:00,88.2
03805_PRV_2,2019-12-08 10:30:00,86.96
03805_PRV_2,2019-12-08 10:45:00,87.28
03805_PRV_2,2019-12-08 11:00:00,86.96
03805_PRV_2,2019-12-08 11:15:00,83.56
03805_PRV_2,2019-12-08 11:30:00,89.64
03805_PRV_2,2019-12-08 11:45:00,85.2
03805_PRV_2,2019-12-08 12:00:00,78.76
03805_PRV_2,2019-12-08 12:15:00,79.12
03805_PRV_2,2019-12-08 12:30:00,77.36
03805_PRV_2,2019-12-08 12:45:00,76.48
03805_PRV_2,2019-12-08 13:00:00,76.56
03805_PRV_2,2019-12-08 13:15:00,76.12
03805_PRV_2,2019-12-08 13:30:00,74.52
03805_PRV_2,2019-12-08 13:45:00,71.44
03805_PRV_2,2019-12-08 14:00:00,71.72
03805_PRV_2,2019-12-08 14:15:00,71.2
03805_PRV_2,2019-12-08 14:30:00,70
03805_PRV_2,2019-12-08 14:45:00,66.96
03805_PRV_2,2019-12-08 15:00:00,63.48
03805_PRV_2,2019-12-08 15:15:00,67.72
03805_PRV_2,2019-12-08 15:30:00,66.84
03805_PRV_2,2019-12-08 15:45:00,65.96
03805_PRV_2,2019-12-08 16:00:00,68.08
03805_PRV_2,2019-12-08 16:15:00,69.72
03805_PRV_2,2019-12-08 16:30:00,70.44
03805_PRV_2,2019-12-08 16:45:00,71.2
03805_PRV_2,2019-12-08 17:00:00,70.72
03805_PRV_2,2019-12-08 17:15:00,71.2
03805_PRV_2,2019-12-08 17:30:00,77.2
03805_PRV_2,2019-12-08 17:45:00,73.16
03805_PRV_2,2019-12-08 18:00:00,75.48
03805_PRV_2,2019-12-08 18:15:00,72.8
03805_PRV_2,2019-12-08 18:30:00,74.24
03805_PRV_2,2019-12-08 18:45:00,76.96
03805_PRV_2,2019-12-08 19:00:00,74.88
03805_PRV_2,2019-12-08 19:15:00,75.24
03805_PRV_2,2019-12-08 19:30:00,72.68
03805_PRV_2,2019-12-08 19:45:00,66.92
03805_PRV_2,2019-12-08 20:00:00,65.76
03805_PRV_2,2019-12-08 20:15:00,76.44
03805_PRV_2,2019-12-08 20:30:00,67.16
03805_PRV_2,2019-12-08 20:45:00,66.24
03805_PRV_2,2019-12-08 21:00:00,60.52
03805_PRV_2,2019-12-08 21:15:00,59.44
03805_PRV_2,2019-12-08 21:30:00,54.72
03805_PRV_2,2019-12-08 21:45:00,52.72
03805_PRV_2,2019-12-08 22:00:00,52.72
03805_PRV_2,2019-12-08 22:15:00,47
03805_PRV_2,2019-12-08 22:30:00,46.8
03805_PRV_2,2019-12-08 22:45:00,50.2
03805_PRV_2,2019-12-08 23:00:00,48.52
03805_PRV_2,2019-12-08 23:15:00,41.12
03805_PRV_2,2019-12-08 23:30:00,36
03805_PRV_2,2019-12-08 23:45:00,32.92
03805_PRV_2,2019-12-09 00:00:00,31.72
03805_PRV_2,2019-12-09 00:15:00,32.68
03805_PRV_2,2019-12-09 00:30:00,26.84
03805_PRV_2,2019-12-09 00:45:00,26.2
03805_PRV_2,2019-12-09 01:00:00,24.44
03805_PRV_2,2019-12-09 01:15:00,23.16
03805_PRV_2,2019-12-09 01:30:00,21.56
03805_PRV_2,2019-12-09 01:45:00,22.04
03805_PRV_2,2019-12-09 02:00:00,21.56
03805_PRV_2,2019-12-09 02:15:00,22.04
03805_PRV_2,2019-12-09 02:30:00,20.36
03805_PRV_2,2019-12-09 02:45:00,19.68
03805_PRV_2,2019-12-09 03:00:00,19.96
03805_PRV_2,2019-12-09 03:15:00,19.08
03805_PRV_2,2019-12-09 03:30:00,19.16
03805_PRV_2,2019-12-09 03:45:00,20.16
03805_PRV_2,2019-12-09 04:00:00,20.6
03805_PRV_2,2019-12-09 04:15:00,25.24
03805_PRV_2,2019-12-09 04:30:00,23.04
03805_PRV_2,2019-12-09 04:45:00,25.32
03805_PRV_2,2019-12-09 05:00:00,27.32
03805_PRV_2,2019-12-09 05:15:00,28.52
03805_PRV_2,2019-12-09 05:30:00,31.04
03805_PRV_2,2019-12-09 05:45:00,33.04
03805_PRV_2,2019-12-09 06:00:00,37.4
03805_PRV_2,2019-12-09 06:15:00,41.32
03805_PRV_2,2019-12-09 06:30:00,48.24
